date,address,long,lat,district
2022-03-18T00:00:00Z,黄浦区新昌路477弄,121.4731453,31.24427907,黄浦区
2022-03-18T00:00:00Z,黄浦区中山南路1887弄,121.4990935,31.20775359,黄浦区
2022-03-18T00:00:00Z,黄浦区斜土路80弄,121.4904791,31.21070994,黄浦区
2022-03-18T00:00:00Z,静安区茂名北路93号,121.4663114,31.2314462,静安区
2022-03-18T00:00:00Z,静安区临汾路300弄,121.46856,31.31818689,静安区
2022-03-18T00:00:00Z,静安区中山北路197弄,121.4765739,31.27140331,静安区
2022-03-18T00:00:00Z,静安区万荣路948号,121.4484436,31.29315715,静安区
2022-03-18T00:00:00Z,静安区沪太路1329弄,121.4302798,31.2882117,静安区
2022-03-18T00:00:00Z,静安区海防路100弄,121.4557708,31.24698682,静安区
2022-03-18T00:00:00Z,静安区平型关路801弄,121.4655985,31.2848165,静安区
2022-03-18T00:00:00Z,静安区长宁路209弄,121.4346126,31.23244533,静安区
2022-03-18T00:00:00Z,静安区万荣路959号,121.4487597,31.29433359,静安区
2022-03-18T00:00:00Z,徐汇区虹漕南路99弄,121.4201231,31.16889232,徐汇区
2022-03-18T00:00:00Z,徐汇区龙南五村,121.460453,31.16142792,徐汇区
2022-03-18T00:00:00Z,徐汇区罗秀路930弄,121.4328189,31.13750557,徐汇区
2022-03-18T00:00:00Z,徐汇区龙华路2518弄,121.4588662,31.18482887,徐汇区
2022-03-18T00:00:00Z,徐汇区桂林西街47弄,121.423044,31.1604234,徐汇区
2022-03-18T00:00:00Z,徐汇区大木桥路450弄,121.4685451,31.2022383,徐汇区
2022-03-18T00:00:00Z,徐汇区湖南路4弄,121.4487523,31.21480456,徐汇区
2022-03-18T00:00:00Z,徐汇区虹梅南路698弄,121.427865,31.13405568,徐汇区
2022-03-18T00:00:00Z,徐汇区龙吴路2588弄,121.462949,31.12014464,徐汇区
2022-03-18T00:00:00Z,徐汇区田林十三村,121.4318788,31.1799642,徐汇区
2022-03-18T00:00:00Z,徐汇区汇成二村,121.4414778,31.15253648,徐汇区
2022-03-18T00:00:00Z,徐汇区老沪闵路1068弄,121.4432404,31.13654059,徐汇区
2022-03-18T00:00:00Z,徐汇区华济路1号北二,121.46666,31.12216984,徐汇区
2022-03-18T00:00:00Z,徐汇区漕溪路251弄,121.4422304,31.17638657,徐汇区
2022-03-18T00:00:00Z,徐汇区龙吴路1717弄,121.4567057,31.13827072,徐汇区
2022-03-18T00:00:00Z,徐汇区东安一村,121.4637655,31.19535103,徐汇区
2022-03-18T00:00:00Z,徐汇区龙州路425弄,121.4331073,31.13547376,徐汇区
2022-03-18T00:00:00Z,徐汇区百色路451弄,121.4493922,31.14847615,徐汇区
2022-03-18T00:00:00Z,徐汇区日晖一村,121.4716421,31.20089916,徐汇区
2022-03-18T00:00:00Z,徐汇区老沪闵路901号,121.4413682,31.13892436,徐汇区
2022-03-18T00:00:00Z,徐汇区罗秀路1175弄,121.428829,31.13542738,徐汇区
2022-03-18T00:00:00Z,徐汇区罗秀路887号,121.4394914,31.13758161,徐汇区
2022-03-18T00:00:00Z,徐汇区梅陇十一村,121.433632,31.13872183,徐汇区
2022-03-18T00:00:00Z,徐汇区凯旋南路31号,121.4511734,31.17399656,徐汇区
2022-03-18T00:00:00Z,徐汇区龙吴路555弄,121.4560331,31.16322897,徐汇区
2022-03-18T00:00:00Z,徐汇区龙吴路2418弄,121.4638055,31.12538866,徐汇区
2022-03-18T00:00:00Z,徐汇区天钥桥南路1191号,121.4620578,31.15942868,徐汇区
2022-03-18T00:00:00Z,徐汇区龙华西路21弄,121.4547907,31.17506088,徐汇区
2022-03-18T00:00:00Z,徐汇区梅陇六村,121.4260039,31.13860986,徐汇区
2022-03-18T00:00:00Z,徐汇区江南一村,121.4693753,31.19817788,徐汇区
2022-03-18T00:00:00Z,长宁区华山路1038弄,121.4424371,31.21882126,长宁区
2022-03-18T00:00:00Z,长宁区万航渡路1455号,121.4276029,31.23122813,长宁区
2022-03-18T00:00:00Z,长宁区天山路938弄,121.4130414,31.21727791,长宁区
2022-03-18T00:00:00Z,长宁区天山路288弄,121.3897003,31.22158919,长宁区
2022-03-18T00:00:00Z,长宁区茅台路900弄,121.4044931,31.21591621,长宁区
2022-03-18T00:00:00Z,长宁区金钟路255弄,121.3731028,31.22509677,长宁区
2022-03-18T00:00:00Z,普陀区真光路798弄,121.3829473,31.24201916,普陀区
2022-03-18T00:00:00Z,普陀区定边路377弄,121.3711164,31.26613739,普陀区
2022-03-18T00:00:00Z,普陀区平利路21弄,121.4361368,31.27602921,普陀区
2022-03-18T00:00:00Z,普陀区镇坪路48弄,121.435241,31.25694673,普陀区
2022-03-18T00:00:00Z,普陀区管弄路311弄,121.430193,31.26043354,普陀区
2022-03-18T00:00:00Z,普陀区车站新村,121.4100937,31.26611933,普陀区
2022-03-18T00:00:00Z,普陀区新村路1717弄,121.4154491,31.27530654,普陀区
2022-03-18T00:00:00Z,普陀区黄陵路200弄,121.4350229,31.26920432,普陀区
2022-03-18T00:00:00Z,普陀区志丹路500弄,121.4378076,31.27741033,普陀区
2022-03-18T00:00:00Z,普陀区金汤路353弄,121.3859199,31.25730011,普陀区
2022-03-18T00:00:00Z,普陀区新村路1881弄,121.4112627,31.27543702,普陀区
2022-03-18T00:00:00Z,普陀区西康路1288弄,121.4439341,31.24976858,普陀区
2022-03-18T00:00:00Z,普陀区昌化路994弄,121.4511385,31.25235407,普陀区
2022-03-18T00:00:00Z,虹口区逸仙路810弄,121.4915353,31.31559404,虹口区
2022-03-18T00:00:00Z,虹口区榆林路69弄,121.5221339,31.26012231,虹口区
2022-03-18T00:00:00Z,虹口区天宝路882弄,121.5076128,31.26446116,虹口区
2022-03-18T00:00:00Z,虹口区广中路680弄,121.4699939,31.28287289,虹口区
2022-03-18T00:00:00Z,虹口区四达路220弄,121.493269,31.27368388,虹口区
2022-03-18T00:00:00Z,虹口区曲阳路610弄,121.4976294,31.28854729,虹口区
